year,seniority_level,employment_status,job_title,salary_in_currency,salary_currency,salary,country,remote_ratio,company_location,company_size,ratio,survey,salary_norm,job_category,z_score,modif_z_score
2024,junior,ft,data science,60800,usd,60800,us,0,us,m,1.0,ai,0.9313725490196079,Data Scientist/ ML Engineer,-0.5972456055727681,0.8286751396110147
2024,senior,ft,machine learning scientist,140000,usd,140000,us,0,us,m,1.0,ai,2.144607843137255,Data Scientist/ ML Engineer,-0.2573118959180675,0.3372500000000001
2024,senior,ft,machine learning scientist,90000,usd,90000,us,0,us,m,1.0,ai,1.3786764705882353,Data Scientist/ ML Engineer,-0.5416005184423788,1.1803749999999997
2024,senior,ft,research engineer,234000,usd,234000,us,0,us,m,1.0,ai,3.5845588235294117,Data Scientist/ ML Engineer,0.2771507144276378,1.247824999999999
2024,senior,ft,research engineer,146000,usd,146000,us,0,us,m,1.0,ai,2.236519607843137,Data Scientist/ ML Engineer,-0.22319726121515018,0.23607500000000026
2024,senior,ft,data analyst,120000,usd,120000,ca,0,ca,m,1.0,ai,2.5795356835769563,Data Analyst,-0.09588093605989442,0.141511607910576
2024,senior,ft,data analyst,90000,usd,90000,ca,0,ca,m,1.0,ai,1.934651762682717,Data Analyst,-0.33524071179145565,0.5683662940670678
2024,senior,ft,business intelligence,193000,usd,193000,us,0,us,m,1.0,ai,2.9564950980392157,Business Analyst,0.04403404395770255,0.5564624999999996
2024,senior,ft,business intelligence,119000,usd,119000,us,0,us,m,1.0,ai,1.8229166666666667,Business Analyst,-0.37671311737827823,0.6913624999999998
2024,senior,ft,data scientist,215000,usd,215000,us,0,us,m,1.0,ai,3.2935049019607843,Data Scientist/ ML Engineer,0.1691210378683995,0.9274374999999994
2024,senior,ft,data scientist,146900,usd,146900,us,0,us,m,1.0,ai,2.2503063725490198,Data Scientist/ ML Engineer,-0.21808006600971244,0.2208987499999999
2024,junior,ft,applied scientist,166000,usd,166000,us,100,us,m,1.0,ai,2.542892156862745,Data Scientist/ ML Engineer,0.7570730876011499,1.904134411708069
2024,junior,ft,applied scientist,104000,usd,104000,us,100,us,m,1.0,ai,1.5931372549019607,Data Scientist/ ML Engineer,-0.04109952624659653,0.2935432312728673
2024,medior,ft,data engineer,140000,usd,140000,us,0,us,m,1.0,ai,2.144607843137255,Data Engineer,-0.04752431446797333,0.19524999999999995
2024,medior,ft,data engineer,70000,usd,70000,us,0,us,m,1.0,ai,1.0723039215686274,Data Engineer,-0.46739912013661933,1.0472500000000002
2024,medior,ft,data engineer,124000,usd,124000,us,0,us,m,1.0,ai,1.8995098039215685,Data Engineer,-0.14349569862080672,0.08875000000000008
2024,medior,ft,data engineer,80000,usd,80000,us,0,us,m,1.0,ai,1.2254901960784315,Data Engineer,-0.4074170050410984,0.86975
2024,medior,ft,data scientist,133000,usd,133000,us,0,us,m,1.0,ai,2.0373774509803924,Data Scientist/ ML Engineer,-0.08951179503483782,0.07100000000000027
2024,medior,ft,data scientist,58400,usd,58400,us,0,us,m,1.0,ai,0.8946078431372549,Data Scientist/ ML Engineer,-0.5369783736474235,1.2531500000000002
2024,senior,ft,data manager,149000,usd,149000,de,0,de,m,1.0,ai,3.1937924677941396,Other managers,0.13211105032415998,0.8176756478683036
2024,senior,ft,data manager,65300,usd,65300,de,0,de,m,1.0,ai,1.3996956251473647,Other managers,-0.5337988971608872,1.157237450967783
2024,senior,ft,research engineer,120000,usd,120000,us,100,us,m,1.0,ai,1.838235294117647,Data Scientist/ ML Engineer,-0.37102734492779205,0.6745
2024,senior,ft,research engineer,100000,usd,100000,us,100,us,m,1.0,ai,1.5318627450980393,Data Scientist/ ML Engineer,-0.4847427939375165,1.0117499999999997
2024,senior,ft,machine learning engineer,182000,usd,182000,us,0,us,m,1.0,ai,2.7879901960784315,Data Scientist/ ML Engineer,-0.018509452997645923,0.3709749999999997
2024,senior,ft,machine learning engineer,164000,usd,164000,us,0,us,m,1.0,ai,2.5122549019607843,Data Scientist/ ML Engineer,-0.12085335710639805,0.06744999999999973
2024,medior,ft,data integration engineer,161250,usd,161250,us,100,us,m,1.0,ai,2.4701286764705883,Data Engineer,0.07993768011000854,0.5724375000000003
2024,medior,ft,data integration engineer,132974,usd,132974,us,100,us,m,1.0,ai,2.036979166666667,Data Engineer,-0.08966774853408621,0.07053850000000017
2024,medior,ft,data integration engineer,161250,usd,161250,us,100,us,m,1.0,ai,2.4701286764705883,Data Engineer,0.07993768011000854,0.5724375000000003
2024,medior,ft,data integration engineer,132974,usd,132974,us,100,us,m,1.0,ai,2.036979166666667,Data Engineer,-0.08966774853408621,0.07053850000000017
2024,senior,ft,data engineer,90000,gbp,112500,gb,0,gb,m,1.25,ai,2.5988126313844164,Data Engineer,-0.0887259648247853,0.16273136362586318
2024,senior,ft,data engineer,49500,gbp,61875,gb,0,gb,m,1.25,ai,1.429346947261429,Data Engineer,-0.5227932981973945,1.1245977500057749
2024,senior,ft,data analyst,140000,usd,140000,us,0,us,m,1.0,ai,2.144607843137255,Data Analyst,-0.2573118959180675,0.3372500000000001
2024,senior,ft,data analyst,115000,usd,115000,us,0,us,m,1.0,ai,1.7616421568627452,Data Analyst,-0.3994562071802231,0.7588124999999998
2024,senior,ft,data scientist,155000,usd,155000,us,0,us,m,1.0,ai,2.374387254901961,Data Scientist/ ML Engineer,-0.17202530916077402,0.08431250000000003
2024,senior,ft,data scientist,100000,usd,100000,us,0,us,m,1.0,ai,1.5318627450980393,Data Scientist/ ML Engineer,-0.4847427939375165,1.0117499999999997
2024,medior,ft,research engineer,440000,usd,440000,us,0,us,m,1.0,ai,6.740196078431373,Data Scientist/ ML Engineer,1.7519391383976526,5.52025
2024,medior,ft,research engineer,295000,usd,295000,us,0,us,m,1.0,ai,4.518995098039215,Data Scientist/ ML Engineer,0.8821984695125998,2.9465
2024,senior,ft,data scientist,40000,gbp,50000,gb,0,gb,m,1.25,ai,1.1550278361708517,Data Scientist/ ML Engineer,-0.624611561581093,1.4265638383885046
2024,senior,ft,data scientist,25000,gbp,31250,gb,0,gb,m,1.25,ai,0.7218923976067824,Data Scientist/ ML Engineer,-0.7853772406079854,1.9033523989928152
2024,medior,ft,research engineer,135000,usd,135000,us,0,us,m,1.0,ai,2.068014705882353,Data Scientist/ ML Engineer,-0.07751537201573379,0.10649999999999989
2024,medior,ft,research engineer,120000,usd,120000,us,0,us,m,1.0,ai,1.838235294117647,Data Scientist/ ML Engineer,-0.16748854465901505,0.1597500000000001
2024,medior,ft,data scientist,155000,usd,155000,us,0,us,m,1.0,ai,2.374387254901961,Data Scientist/ ML Engineer,0.042448858175308024,0.4615000000000002
2024,medior,ft,data scientist,139000,usd,139000,us,0,us,m,1.0,ai,2.1292892156862746,Data Scientist/ ML Engineer,-0.053522525977525354,0.17750000000000016
2024,senior,ft,data analyst,185000,usd,185000,us,0,us,m,1.0,ai,2.8339460784313726,Data Analyst,-0.0014521356461872639,0.4215624999999996
2024,senior,ft,data analyst,140000,usd,140000,us,0,us,m,1.0,ai,2.144607843137255,Data Analyst,-0.2573118959180675,0.3372500000000001
2024,medior,ft,data engineer,40000,gbp,50000,gb,0,gb,m,1.25,ai,1.1550278361708517,Data Engineer,-0.43500747550200103,0.9513961456721108
2024,medior,ft,data engineer,40000,gbp,50000,gb,0,gb,m,1.25,ai,1.1550278361708517,Data Engineer,-0.43500747550200103,0.9513961456721108
2024,senior,ft,analytics engineer,720000,usd,720000,us,0,us,m,1.0,ai,11.029411764705882,Data Analyst,3.040436125363944,9.442999999999996
2024,senior,ft,analytics engineer,170000,usd,170000,us,0,us,m,1.0,ai,2.6041666666666665,Data Analyst,-0.08673872240348073,0.16862499999999958
2024,senior,ft,business intelligence engineer,165600,usd,165600,us,0,us,l,1.0,ai,2.536764705882353,Business Analyst,-0.11175612118562012,0.09442999999999963
2024,senior,ft,business intelligence engineer,65800,usd,65800,us,0,us,l,1.0,ai,1.0079656862745099,Business Analyst,-0.6791962117441455,1.5884474999999993
2024,medior,ft,data analyst,167000,usd,167000,us,0,us,m,1.0,ai,2.5582107843137254,Data Analyst,0.11442739628993297,0.6745
2024,medior,ft,data analyst,121000,usd,121000,us,0,us,m,1.0,ai,1.8535539215686274,Data Analyst,-0.16149033314946296,0.14200000000000002
2024,senior,ft,ai architect,208000,usd,208000,us,0,us,m,1.0,ai,3.1862745098039214,Architects,0.12932063071499586,0.8093999999999992
2024,senior,ft,ai architect,177000,usd,177000,us,0,us,m,1.0,ai,2.7113970588235294,Architects,-0.04693831525007708,0.2866624999999997
2024,senior,ft,data engineer,180000,usd,180000,us,100,us,m,1.0,ai,2.7573529411764706,Data Engineer,-0.02988099789861842,0.3372499999999996
2024,senior,ft,data engineer,119000,usd,119000,us,100,us,m,1.0,ai,1.8229166666666667,Data Engineer,-0.37671311737827823,0.6913624999999998
2024,senior,ft,data science,227000,usd,227000,us,0,us,m,1.0,ai,3.477328431372549,Data Scientist/ ML Engineer,0.2373503072742343,1.1297874999999995
2024,senior,ft,data science,116000,usd,116000,us,0,us,m,1.0,ai,1.7769607843137254,Data Scientist/ ML Engineer,-0.39377043472973694,0.74195
2024,medior,ft,data integration engineer,130000,usd,130000,us,0,us,m,1.0,ai,1.991421568627451,Data Engineer,-0.10750642956349414,0.017750000000000068
2024,medior,ft,data integration engineer,110000,usd,110000,us,0,us,m,1.0,ai,1.6850490196078431,Data Engineer,-0.22747065975453587,0.33725
2024,medior,ft,analytics engineer,220000,usd,220000,us,0,us,m,1.0,ai,3.3700980392156863,Data Analyst,0.4323326062961936,1.6152500000000003
2024,medior,ft,analytics engineer,176000,usd,176000,us,0,us,m,1.0,ai,2.696078431372549,Data Analyst,0.16841129987590187,0.8342500000000004
2024,senior,ft,research scientist,440000,usd,440000,us,0,us,m,1.0,ai,6.740196078431373,Data Scientist/ ML Engineer,1.4484198392278005,4.721499999999998
2024,senior,ft,research scientist,360000,usd,360000,us,0,us,m,1.0,ai,5.514705882352941,Data Scientist/ ML Engineer,0.9935580431889024,3.3724999999999983
2024,medior,ft,machine learning scientist,180000,usd,180000,ca,100,ca,m,1.0,ai,3.869303525365434,Data Scientist/ ML Engineer,0.6278031275447095,2.193689380911436
2024,medior,ft,machine learning scientist,117000,usd,117000,ca,100,ca,m,1.0,ai,2.5150472914875324,Data Scientist/ ML Engineer,0.09752615887221837,0.6244855975924336
2024,medior,ft,data analyst,180000,usd,180000,us,0,us,m,1.0,ai,2.7573529411764706,Data Analyst,0.19240414591411012,0.9052500000000001
2024,medior,ft,data analyst,140000,usd,140000,us,0,us,m,1.0,ai,2.144607843137255,Data Analyst,-0.04752431446797333,0.19524999999999995
2024,senior,ft,data analytics lead,155000,usd,155000,us,0,us,m,1.0,ai,2.374387254901961,Leaders,-0.17202530916077402,0.08431250000000003
2024,senior,ft,data analytics lead,130000,usd,130000,us,0,us,m,1.0,ai,1.991421568627451,Leaders,-0.31416962042292973,0.505875
2024,senior,ft,data analytics lead,215000,usd,215000,us,0,us,m,1.0,ai,3.2935049019607843,Leaders,0.1691210378683995,0.9274374999999994
2024,senior,ft,data analytics lead,155000,usd,155000,us,0,us,m,1.0,ai,2.374387254901961,Leaders,-0.17202530916077402,0.08431250000000003
2024,senior,ft,data scientist,130000,usd,130000,us,0,us,m,1.0,ai,1.991421568627451,Data Scientist/ ML Engineer,-0.31416962042292973,0.505875
2024,senior,ft,data scientist,120000,usd,120000,us,0,us,m,1.0,ai,1.838235294117647,Data Scientist/ ML Engineer,-0.37102734492779205,0.6745
2024,senior,ft,data scientist,135000,usd,135000,us,100,us,m,1.0,ai,2.068014705882353,Data Scientist/ ML Engineer,-0.28574075817049865,0.4215625000000002
2024,senior,ft,data scientist,115000,usd,115000,us,100,us,m,1.0,ai,1.7616421568627452,Data Scientist/ ML Engineer,-0.3994562071802231,0.7588124999999998
2024,executive,ft,head of machine learning,448000,usd,448000,us,100,us,m,1.0,ai,6.862745098039215,Leaders,3.1684562527930997,3.8018692129629605
2024,executive,ft,head of machine learning,373000,usd,373000,us,100,us,m,1.0,ai,5.713848039215686,Leaders,2.1726057020243545,2.6308622685185172
2024,senior,ft,machine learning engineer,195500,usd,195500,us,100,us,m,1.0,ai,2.9947916666666665,Data Scientist/ ML Engineer,0.05824847508391805,0.5986187499999994
2024,senior,ft,machine learning engineer,141300,usd,141300,us,100,us,m,1.0,ai,2.1645220588235294,Data Scientist/ ML Engineer,-0.24992039173243538,0.31532875000000005
2024,medior,ft,data engineer,110000,usd,110000,us,0,us,m,1.0,ai,1.6850490196078431,Data Engineer,-0.22747065975453587,0.33725
2024,medior,ft,data engineer,90000,usd,90000,us,0,us,m,1.0,ai,1.3786764705882353,Data Engineer,-0.3474348899455776,0.69225
2024,junior,ft,data analyst,70000,usd,70000,us,100,us,m,1.0,ai,1.0723039215686274,Data Analyst,-0.47880708867923155,0.589684190256114
2024,junior,ft,data analyst,57000,usd,57000,us,100,us,m,1.0,ai,0.8731617647058824,Data Analyst,-0.6461658625505332,0.9273887926054303
2024,medior,ft,data architect,44263,gbp,55328,za,0,za,m,1.2499830558254073,ai,9.219796700549908,Architects,2.7228596101094986,8.39341283286119
2024,medior,ft,data architect,31396,gbp,39245,za,0,za,m,1.25,ai,6.539743376103982,Architects,1.6734492273355472,5.2879814447592075
2024,senior,ft,data scientist,191027,usd,191027,us,0,us,m,1.0,ai,2.9262714460784314,Data Scientist/ ML Engineer,0.03281601491289321,0.5231927874999996
2024,senior,ft,data scientist,99445,usd,99445,us,0,us,m,1.0,ai,1.5233609068627452,Data Scientist/ ML Engineer,-0.48789839764753634,1.0211086874999997
2024,senior,ft,data engineer,130000,usd,130000,us,0,us,m,1.0,ai,1.991421568627451,Data Engineer,-0.31416962042292973,0.505875
2024,senior,ft,data engineer,110000,usd,110000,us,0,us,m,1.0,ai,1.6850490196078431,Data Engineer,-0.42788506943265425,0.8431249999999998
2024,medior,ft,data scientist,166000,usd,166000,us,0,us,m,1.0,ai,2.542892156862745,Data Scientist/ ML Engineer,0.10842918478038095,0.6567500000000002
2024,medior,ft,data scientist,73100,usd,73100,us,0,us,m,1.0,ai,1.1197916666666667,Data Scientist/ ML Engineer,-0.4488046644570078,0.992225
2024,senior,ft,data scientist,204200,usd,204200,us,0,us,m,1.0,ai,3.128063725490196,Data Scientist/ ML Engineer,0.10771469540314822,0.7453224999999993
2024,senior,ft,data scientist,122600,usd,122600,us,0,us,m,1.0,ai,1.8780637254901962,Data Scientist/ ML Engineer,-0.35624433655652776,0.6306574999999998
2024,junior,ft,data science,110400,usd,110400,us,0,us,m,1.0,ai,1.6911764705882353,Data Scientist/ ML Engineer,0.04129248550542897,0.4597978047371464
2024,junior,ft,data science,68000,usd,68000,us,0,us,m,1.0,ai,1.0416666666666667,Data Scientist/ ML Engineer,-0.5045545923517394,0.6416387444637008
2024,senior,ft,data analyst,120000,usd,120000,us,0,us,m,1.0,ai,1.838235294117647,Data Analyst,-0.37102734492779205,0.6745
2024,senior,ft,data analyst,100000,usd,100000,us,0,us,m,1.0,ai,1.5318627450980393,Data Analyst,-0.4847427939375165,1.0117499999999997
2024,medior,ft,data science,179000,usd,179000,us,0,us,m,1.0,ai,2.7420343137254903,Data Scientist/ ML Engineer,0.18640593440455808,0.8875000000000003
2024,medior,ft,data science,106500,usd,106500,us,0,us,m,1.0,ai,1.6314338235294117,Data Scientist/ ML Engineer,-0.2484644000379682,0.3993750000000001
2024,junior,ft,data engineer,115000,usd,115000,us,100,us,m,1.0,ai,1.7616421568627452,Data Engineer,0.10051174395219732,0.5792932794145969
2024,junior,ft,data engineer,87550,usd,87550,us,100,us,m,1.0,ai,1.3411458333333333,Data Engineer,-0.2528727439529744,0.13378297708453685
2024,senior,ft,data analytics lead,398900,usd,398900,us,0,us,m,1.0,ai,6.110600490196078,Leaders,1.2147345915128165,4.028451249999998
2024,senior,ft,data analytics lead,239300,usd,239300,us,0,us,m,1.0,ai,3.6657475490196076,Leaders,0.30728530841521473,1.337196249999999
2024,executive,ft,head of machine learning,438000,usd,438000,us,0,us,m,1.0,ai,6.709558823529412,Leaders,3.0356761793572677,3.645734953703702
2024,executive,ft,head of machine learning,245000,usd,245000,us,0,us,m,1.0,ai,3.753063725490196,Leaders,0.4730207620456957,0.6323437499999994
2024,senior,ft,data scientist,190000,usd,190000,us,100,us,m,1.0,ai,2.9105392156862746,Data Scientist/ ML Engineer,0.02697672660624389,0.5058749999999997
2024,senior,ft,data scientist,105301,usd,105301,us,100,us,m,1.0,ai,1.6130667892156862,Data Scientist/ ML Engineer,-0.45460251417748904,0.9223618874999998
2024,senior,ft,data architect,120000,gbp,150000,gb,0,gb,m,1.25,ai,3.465083508512555,Architects,0.2328053932289993,1.1163084848344837
2024,senior,ft,data architect,90000,gbp,112500,gb,0,gb,m,1.25,ai,2.5988126313844164,Architects,-0.0887259648247853,0.16273136362586318
2024,senior,ft,research scientist,340000,usd,340000,us,100,us,m,1.0,ai,5.208333333333333,Data Scientist/ ML Engineer,0.8798425941791778,3.035249999999998
2024,senior,ft,research scientist,180000,usd,180000,us,100,us,m,1.0,ai,2.7573529411764706,Data Scientist/ ML Engineer,-0.02988099789861842,0.3372499999999996
2024,senior,ft,machine learning engineer,324000,usd,324000,us,0,us,m,1.0,ai,4.963235294117647,Data Scientist/ ML Engineer,0.7888702349713981,2.765449999999998
2024,senior,ft,machine learning engineer,159000,usd,159000,us,0,us,m,1.0,ai,2.4356617647058822,Data Scientist/ ML Engineer,-0.1492822193588292,0.016862500000000297
2024,medior,ft,data analyst,95000,usd,95000,us,0,us,m,1.0,ai,1.4552696078431373,Data Analyst,-0.31744383239781715,0.6035
2024,medior,ft,data analyst,65000,usd,65000,us,0,us,m,1.0,ai,0.9957107843137255,Data Analyst,-0.49739017768437976,1.1360000000000001
2024,senior,ft,data science,157900,usd,157900,ca,100,ca,m,1.0,ai,3.3942390369733446,Data Scientist/ ML Engineer,0.20651024728097775,1.0383240240756655
2024,senior,ft,data science,105300,usd,105300,ca,100,ca,m,1.0,ai,2.263542562338779,Data Scientist/ ML Engineer,-0.21316722616835954,0.2063285640584698
2024,senior,ft,data analyst,120000,usd,120000,us,0,us,m,1.0,ai,1.838235294117647,Data Analyst,-0.37102734492779205,0.6745
2024,senior,ft,data analyst,110000,usd,110000,us,0,us,m,1.0,ai,1.6850490196078431,Data Analyst,-0.42788506943265425,0.8431249999999998
2024,junior,ft,data analyst,90000,usd,90000,us,0,us,m,1.0,ai,1.3786764705882353,Data Analyst,-0.22133205195415206,0.07013864818024249
2024,junior,ft,data analyst,70000,usd,70000,us,0,us,m,1.0,ai,1.0723039215686274,Data Analyst,-0.47880708867923155,0.589684190256114
2024,senior,ft,data scientist,175000,usd,175000,us,100,us,m,1.0,ai,2.6807598039215685,Data Scientist/ ML Engineer,-0.058309860151049574,0.2529374999999996
2024,senior,ft,data scientist,105000,usd,105000,us,100,us,m,1.0,ai,1.6084558823529411,Data Scientist/ ML Engineer,-0.45631393168508544,0.9274374999999999
2024,medior,ft,data scientist,166000,usd,166000,us,0,us,m,1.0,ai,2.542892156862745,Data Scientist/ ML Engineer,0.10842918478038095,0.6567500000000002
2024,medior,ft,data scientist,73100,usd,73100,us,0,us,m,1.0,ai,1.1197916666666667,Data Scientist/ ML Engineer,-0.4488046644570078,0.992225
2024,medior,ft,analytics engineer,221500,usd,221500,us,0,us,m,1.0,ai,3.393075980392157,Data Analyst,0.4413299235605217,1.6418750000000002
2024,medior,ft,analytics engineer,153000,usd,153000,us,0,us,m,1.0,ai,2.34375,Data Analyst,0.03045243515620381,0.42600000000000005
2024,junior,ft,data analyst,55000,gbp,68750,gb,0,gb,m,1.25,ai,1.588163274734921,Data Analyst,-0.04527965181684267,0.2851083723717396
2024,junior,ft,data analyst,50000,gbp,62500,gb,0,gb,m,1.25,ai,1.4437847952135647,Data Analyst,-0.1666151123077668,0.04027183056324861
